zip,smoking_RR,diabetes_RR
2896,0.929347826,0.976744186
2898,1.059782609,1.220930233
2901,0.929347826,0.976744186
2902,0.929347826,0.976744186
2903,0.929347826,0.976744186
2904,0.929347826,0.976744186
2905,0.929347826,0.976744186
2906,0.929347826,0.976744186
2907,0.929347826,0.976744186
2908,0.929347826,0.976744186
2909,0.929347826,0.976744186
2910,0.929347826,0.976744186
2911,0.929347826,0.976744186
2912,0.929347826,0.976744186
2914,0.929347826,0.976744186
2915,0.929347826,0.976744186
2916,0.929347826,0.976744186
2917,0.929347826,0.976744186
2918,0.929347826,0.976744186
2919,0.929347826,0.976744186
2920,0.929347826,0.976744186
2921,0.929347826,0.976744186
2940,0.929347826,0.976744186
3031,0.994565217,1.069767442
3032,0.858695652,0.790697674
3033,0.994565217,1.069767442
3034,0.858695652,0.790697674
3036,0.858695652,0.790697674
3037,0.858695652,0.790697674
3038,0.858695652,0.790697674
3040,0.858695652,0.790697674
3041,0.858695652,0.790697674
3042,0.858695652,0.790697674
3043,0.994565217,1.069767442
3044,0.858695652,0.790697674
3045,0.994565217,1.069767442
3046,0.831521739,0.837209302
3047,0.994565217,1.069767442
3048,0.994565217,1.069767442
3049,0.994565217,1.069767442
3051,0.994565217,1.069767442
3052,0.994565217,1.069767442
3053,0.858695652,0.790697674
3054,0.994565217,1.069767442
3055,0.994565217,1.069767442
3057,0.994565217,1.069767442
3060,0.994565217,1.069767442
3061,0.994565217,1.069767442
3062,0.994565217,1.069767442
3063,0.994565217,1.069767442
3064,0.994565217,1.069767442
3070,0.994565217,1.069767442
3071,0.994565217,1.069767442
3073,0.858695652,0.790697674
3076,0.994565217,1.069767442
3077,0.858695652,0.790697674
3079,0.858695652,0.790697674
3082,0.994565217,1.069767442
3084,0.994565217,1.069767442
3086,0.994565217,1.069767442
3087,0.858695652,0.790697674
3101,0.994565217,1.069767442
3102,0.994565217,1.069767442
3103,0.994565217,1.069767442
3104,0.994565217,1.069767442
3105,0.994565217,1.069767442
3106,0.831521739,0.837209302
3107,0.994565217,1.069767442
3108,0.994565217,1.069767442
3109,0.994565217,1.069767442
3110,0.994565217,1.069767442
3111,0.994565217,1.069767442
3215,0.913043478,0.872093023
3216,0.831521739,0.837209302
3217,0.913043478,0.872093023
3218,0.983695652,0.930232558
3220,0.983695652,0.930232558
3221,0.831521739,0.837209302
3222,0.913043478,0.872093023
3223,0.913043478,0.872093023
3224,0.831521739,0.837209302
3225,0.983695652,0.930232558
3226,0.983695652,0.930232558
3227,1.298913043,1.011627907
3229,0.831521739,0.837209302
3230,0.831521739,0.837209302
3231,0.831521739,0.837209302
3233,0.831521739,0.837209302
3234,0.831521739,0.837209302
3235,0.831521739,0.837209302
3237,0.983695652,0.930232558
3238,0.913043478,0.872093023
3240,0.913043478,0.872093023
3241,0.913043478,0.872093023
3242,0.831521739,0.837209302
3243,0.831521739,0.837209302
3244,0.994565217,1.069767442
3245,0.913043478,0.872093023
3246,0.983695652,0.930232558
3247,0.983695652,0.930232558
3249,0.983695652,0.930232558
3251,0.913043478,0.872093023
3252,0.983695652,0.930232558
3253,0.983695652,0.930232558
3254,1.298913043,1.011627907
3255,0.831521739,0.837209302
3256,0.983695652,0.930232558
3257,0.831521739,0.837209302
3258,0.831521739,0.837209302
3259,1.298913043,1.011627907
3260,0.831521739,0.837209302
3261,0.858695652,0.790697674
3262,0.913043478,0.872093023
3263,0.831521739,0.837209302
3264,0.913043478,0.872093023
3266,0.913043478,0.872093023
3268,0.831521739,0.837209302
3269,0.983695652,0.930232558
3272,0.831521739,0.837209302
3273,0.831521739,0.837209302
3274,0.913043478,0.872093023
3275,0.831521739,0.837209302
3276,0.983695652,0.930232558
3278,0.831521739,0.837209302
3279,0.913043478,0.872093023
3280,1.358695652,0.941860465
3281,0.994565217,1.069767442
3282,0.913043478,0.872093023
3284,1.358695652,0.941860465
3285,0.913043478,0.872093023
3287,0.831521739,0.837209302
3289,0.983695652,0.930232558
3290,0.858695652,0.790697674
3291,0.858695652,0.790697674
3293,0.913043478,0.872093023
3298,0.983695652,0.930232558
3299,0.983695652,0.930232558
3301,0.831521739,0.837209302
3302,0.831521739,0.837209302
3303,0.831521739,0.837209302
3304,0.831521739,0.837209302
3305,0.831521739,0.837209302
3307,0.831521739,0.837209302
3431,0.934782609,0.918604651
3435,0.934782609,0.918604651
3440,0.994565217,1.069767442
3441,0.934782609,0.918604651
3442,0.994565217,1.069767442
3443,0.934782609,0.918604651
3444,0.934782609,0.918604651
3445,0.934782609,0.918604651
3446,0.934782609,0.918604651
3447,0.934782609,0.918604651
3448,0.934782609,0.918604651
3449,0.994565217,1.069767442
3450,0.934782609,0.918604651
3451,0.934782609,0.918604651
3452,0.934782609,0.918604651
3455,0.934782609,0.918604651
3456,0.934782609,0.918604651
3457,0.934782609,0.918604651
3458,0.994565217,1.069767442
3461,0.934782609,0.918604651
3462,0.934782609,0.918604651
3464,0.934782609,0.918604651
3465,0.934782609,0.918604651
3466,0.934782609,0.918604651
3467,0.934782609,0.918604651
3468,0.994565217,1.069767442
3469,0.934782609,0.918604651
3470,0.934782609,0.918604651
3561,0.913043478,0.872093023
3570,1.168478261,1.011627907
3574,0.913043478,0.872093023
3575,1.168478261,1.011627907
3576,1.168478261,1.011627907
3579,1.168478261,1.011627907
3580,0.913043478,0.872093023
3581,1.168478261,1.011627907
3582,1.168478261,1.011627907
3583,1.168478261,1.011627907
3584,1.168478261,1.011627907
3585,0.913043478,0.872093023
3586,0.913043478,0.872093023
3588,1.168478261,1.011627907
3589,#N/A,#N/A
3590,1.168478261,1.011627907
3592,1.168478261,1.011627907
3593,1.168478261,1.011627907
3595,1.168478261,1.011627907
3597,#N/A,#N/A
3598,1.168478261,1.011627907
3601,1.358695652,0.941860465
3602,0.934782609,0.918604651
3603,1.358695652,0.941860465
3604,0.934782609,0.918604651
3605,1.358695652,0.941860465
3607,1.358695652,0.941860465
3608,0.934782609,0.918604651
3609,0.934782609,0.918604651
3740,0.913043478,0.872093023
3741,0.913043478,0.872093023
3743,1.358695652,0.941860465
3745,1.358695652,0.941860465
3746,1.358695652,0.941860465
3748,0.913043478,0.872093023
3749,0.913043478,0.872093023
3750,0.913043478,0.872093023
3751,1.358695652,0.941860465
3752,1.358695652,0.941860465
3753,1.358695652,0.941860465
3754,1.358695652,0.941860465
3755,0.913043478,0.872093023
3756,0.913043478,0.872093023
3765,0.913043478,0.872093023
3766,0.913043478,0.872093023
3768,0.913043478,0.872093023
3769,0.913043478,0.872093023
3770,1.358695652,0.941860465
3771,0.913043478,0.872093023
3773,1.358695652,0.941860465
3774,0.913043478,0.872093023
3777,0.913043478,0.872093023
3779,0.913043478,0.872093023
3780,0.913043478,0.872093023
3781,1.358695652,0.941860465
3782,1.358695652,0.941860465
3784,0.913043478,0.872093023
3785,0.913043478,0.872093023
3801,0.858695652,0.790697674
3802,0.858695652,0.790697674
3803,0.858695652,0.790697674
3804,0.858695652,0.790697674
3805,0.858695652,0.790697674
3809,0.983695652,0.930232558
3810,0.983695652,0.930232558
3811,0.858695652,0.790697674
3812,1.298913043,1.011627907
3813,1.298913043,1.011627907
3814,1.298913043,1.011627907
3815,1.005434783,0.918604651
3816,1.298913043,1.011627907
3817,1.298913043,1.011627907
3818,1.298913043,1.011627907
3819,0.858695652,0.790697674
3820,1.005434783,0.918604651
3821,1.005434783,0.918604651
3822,1.005434783,0.918604651
3823,1.005434783,0.918604651
3824,1.005434783,0.918604651
3825,1.005434783,0.918604651
3826,0.858695652,0.790697674
3827,0.858695652,0.790697674
3830,1.298913043,1.011627907
3832,1.298913043,1.011627907
3833,0.858695652,0.790697674
3835,1.005434783,0.918604651
3836,1.298913043,1.011627907
3837,0.983695652,0.930232558
3838,1.298913043,1.011627907
3839,1.005434783,0.918604651
3840,0.858695652,0.790697674
3841,0.858695652,0.790697674
3842,0.858695652,0.790697674
3843,0.858695652,0.790697674
3844,0.858695652,0.790697674
3845,1.298913043,1.011627907
3846,1.298913043,1.011627907
3847,1.298913043,1.011627907
3848,0.858695652,0.790697674
3849,1.298913043,1.011627907
3850,1.298913043,1.011627907
3851,1.005434783,0.918604651
3852,1.005434783,0.918604651
3853,1.298913043,1.011627907
3854,0.858695652,0.790697674
3855,1.005434783,0.918604651
3856,0.858695652,0.790697674
3857,0.858695652,0.790697674
3858,0.858695652,0.790697674
3859,0.858695652,0.790697674
3860,1.298913043,1.011627907
3861,1.005434783,0.918604651
3862,0.858695652,0.790697674
3864,1.298913043,1.011627907
3865,0.858695652,0.790697674
3866,1.005434783,0.918604651
3867,1.005434783,0.918604651
3868,1.005434783,0.918604651
3869,1.005434783,0.918604651
3870,0.858695652,0.790697674
3871,0.858695652,0.790697674
3872,1.298913043,1.011627907
3873,0.858695652,0.790697674
3874,0.858695652,0.790697674
3875,1.298913043,1.011627907
3878,1.005434783,0.918604651
3882,1.298913043,1.011627907
3883,1.298913043,1.011627907
3884,1.005434783,0.918604651
3885,0.858695652,0.790697674
3886,1.298913043,1.011627907
3887,1.005434783,0.918604651
3890,1.298913043,1.011627907
3894,1.298913043,1.011627907
3896,1.298913043,1.011627907
3897,1.298913043,1.011627907
3901,1.016304348,0.953488372
3902,1.016304348,0.953488372
3903,1.016304348,0.953488372
3904,1.016304348,0.953488372
3905,1.016304348,0.953488372
3906,1.016304348,0.953488372
3907,1.016304348,0.953488372
3908,1.016304348,0.953488372
3909,1.016304348,0.953488372
3910,1.016304348,0.953488372
3911,1.016304348,0.953488372
4001,1.016304348,0.953488372
4002,1.016304348,0.953488372
4003,#N/A,0.825581395
4004,1.016304348,0.953488372
4005,1.016304348,0.953488372
4006,1.016304348,0.953488372
4007,1.016304348,0.953488372
4008,0.891304348,0.895348837
4009,#N/A,0.825581395
4010,1.25,1.058139535
4011,#N/A,0.825581395
4013,#N/A,0.825581395
4014,1.016304348,0.953488372
4015,#N/A,0.825581395
4016,1.25,1.058139535
4017,#N/A,0.825581395
4019,#N/A,0.825581395
4020,1.016304348,0.953488372
4021,#N/A,0.825581395
4022,1.25,1.058139535
4024,#N/A,0.825581395
4027,1.016304348,0.953488372
4028,1.016304348,0.953488372
4029,#N/A,0.825581395
4030,1.016304348,0.953488372
4032,#N/A,0.825581395
4033,#N/A,0.825581395
4034,#N/A,0.825581395
4037,1.25,1.058139535
4038,#N/A,0.825581395
4039,#N/A,0.825581395
4040,#N/A,0.825581395
4041,1.25,1.058139535
4042,1.016304348,0.953488372
4043,1.016304348,0.953488372
4046,1.016304348,0.953488372
4047,1.016304348,0.953488372
4048,1.016304348,0.953488372
4049,1.016304348,0.953488372
4050,#N/A,0.825581395
4051,1.25,1.058139535
4054,1.016304348,0.953488372
4055,#N/A,0.825581395
4056,1.016304348,0.953488372
4057,#N/A,0.825581395
4061,1.016304348,0.953488372
4062,#N/A,0.825581395
4063,1.016304348,0.953488372
4064,1.016304348,0.953488372
4066,#N/A,0.825581395
4068,1.25,1.058139535
4069,#N/A,0.825581395
4070,#N/A,0.825581395
4071,#N/A,0.825581395
4072,1.016304348,0.953488372
4073,1.016304348,0.953488372
4074,#N/A,0.825581395
4075,#N/A,0.825581395
4076,1.016304348,0.953488372
4077,#N/A,0.825581395
4078,#N/A,0.825581395
4079,#N/A,0.825581395
4082,#N/A,0.825581395
4083,1.016304348,0.953488372
4084,#N/A,0.825581395
4085,#N/A,0.825581395
4086,0.891304348,0.895348837
4087,1.016304348,0.953488372
4088,1.25,1.058139535
4090,1.016304348,0.953488372
4091,#N/A,0.825581395
4092,#N/A,0.825581395
4093,1.016304348,0.953488372
4094,1.016304348,0.953488372
4095,1.016304348,0.953488372
4096,#N/A,0.825581395
4097,#N/A,0.825581395
4098,#N/A,0.825581395
4101,#N/A,0.825581395
4102,#N/A,0.825581395
4103,#N/A,0.825581395
4104,#N/A,0.825581395
4105,#N/A,0.825581395
4106,#N/A,0.825581395
4107,#N/A,0.825581395
4108,#N/A,0.825581395
4109,#N/A,0.825581395
4110,#N/A,0.825581395
4112,#N/A,0.825581395
4116,#N/A,0.825581395
4122,#N/A,0.825581395
4123,#N/A,0.825581395
4124,#N/A,0.825581395
4210,0.994565217,1.034883721
4211,0.994565217,1.034883721
4212,0.994565217,1.034883721
4216,1.25,1.058139535
4217,1.25,1.058139535
4219,1.25,1.058139535
4220,1.25,1.058139535
4221,1.25,1.058139535
4222,0.994565217,1.034883721
4223,0.994565217,1.034883721
4224,1.25,1.058139535
4225,1.331521739,1.302325581
4226,1.25,1.058139535
4227,1.25,1.058139535
4228,0.994565217,1.034883721
4230,0.994565217,1.034883721
4231,1.25,1.058139535
4234,1.331521739,1.302325581
4236,0.994565217,1.034883721
4237,1.25,1.058139535
4238,1.25,1.058139535
4239,1.331521739,1.302325581
4240,0.994565217,1.034883721
4241,0.994565217,1.034883721
4243,0.994565217,1.034883721
4250,0.994565217,1.034883721
4252,0.994565217,1.034883721
4253,0.994565217,1.034883721
4254,0.994565217,1.034883721
4255,1.25,1.058139535
4256,0.994565217,1.034883721
4257,1.25,1.058139535
4258,0.994565217,1.034883721
4259,1.043478261,0.988372093
4260,#N/A,0.825581395
4261,1.25,1.058139535
4262,1.331521739,1.302325581
4263,0.994565217,1.034883721
4265,1.043478261,0.988372093
4266,0.994565217,1.034883721
4267,1.25,1.058139535
4268,1.25,1.058139535
4270,1.25,1.058139535
4271,1.25,1.058139535
4274,0.994565217,1.034883721
4275,1.25,1.058139535
4276,1.25,1.058139535
4280,0.994565217,1.034883721
4281,1.25,1.058139535
4282,0.994565217,1.034883721
4284,1.043478261,0.988372093
4285,1.331521739,1.302325581
4286,1.25,1.058139535
4287,0.891304348,0.895348837
4288,0.994565217,1.034883721
4289,1.25,1.058139535
4290,1.25,1.058139535
4291,0.994565217,1.034883721
4292,1.25,1.058139535
4294,1.331521739,1.302325581
4330,1.043478261,0.988372093
4332,1.043478261,0.988372093
4333,1.043478261,0.988372093
4336,1.043478261,0.988372093
4338,1.043478261,0.988372093
4341,1.336956522,0.965116279
4342,1.336956522,0.965116279
4343,1.043478261,0.988372093
4344,1.043478261,0.988372093
4345,1.043478261,0.988372093
4346,1.043478261,0.988372093
4347,1.043478261,0.988372093
4348,1.336956522,0.965116279
4349,1.043478261,0.988372093
4350,1.043478261,0.988372093
4351,1.043478261,0.988372093
4352,1.043478261,0.988372093
4353,1.336956522,0.965116279
4354,1.054347826,1.034883721
4355,1.043478261,0.988372093
4357,0.891304348,0.895348837
4358,1.043478261,0.988372093
4359,1.043478261,0.988372093
4360,1.043478261,0.988372093
4363,1.043478261,0.988372093
4364,1.043478261,0.988372093
4401,1.097826087,1.11627907
4402,1.097826087,1.11627907
4406,1.179347826,1.197674419
4408,#N/A,1.453488372
4410,1.097826087,1.11627907
4411,1.097826087,1.11627907
4412,1.097826087,1.11627907
4413,1.059782609,1.220930233
4414,1.179347826,1.197674419
4415,1.179347826,1.197674419
4416,#N/A,1.453488372
4417,1.097826087,1.11627907
4418,1.097826087,1.11627907
4419,1.097826087,1.11627907
4420,#N/A,1.453488372
4421,#N/A,1.453488372
4422,1.097826087,1.11627907
4424,1.059782609,1.220930233
4426,1.179347826,1.197674419
4427,1.097826087,1.11627907
4428,1.097826087,1.11627907
4429,#N/A,1.453488372
4430,1.097826087,1.11627907
4431,#N/A,1.453488372
4434,1.097826087,1.11627907
4435,1.097826087,1.11627907
4438,1.054347826,1.034883721
4441,1.179347826,1.197674419
4442,1.179347826,1.197674419
4443,1.179347826,1.197674419
4444,1.097826087,1.11627907
4448,1.097826087,1.11627907
4449,1.097826087,1.11627907
4450,1.097826087,1.11627907
4451,1.293478261,1.465116279
4453,1.097826087,1.11627907
4454,1.059782609,1.220930233
4455,1.097826087,1.11627907
4456,1.097826087,1.11627907
4457,1.097826087,1.11627907
4459,1.097826087,1.11627907
4460,1.097826087,1.11627907
4461,1.097826087,1.11627907
4462,1.179347826,1.197674419
4463,1.179347826,1.197674419
4464,1.179347826,1.197674419
4467,1.097826087,1.11627907
4468,1.097826087,1.11627907
4469,1.097826087,1.11627907
4471,1.293478261,1.465116279
4472,#N/A,1.453488372
4473,1.097826087,1.11627907
4474,1.097826087,1.11627907
4475,1.097826087,1.11627907
4476,#N/A,1.453488372
4478,1.391304348,1.151162791
4479,1.179347826,1.197674419
4481,1.179347826,1.197674419
4485,1.179347826,1.197674419
4487,1.097826087,1.11627907
4488,1.097826087,1.11627907
4489,1.097826087,1.11627907
4490,1.059782609,1.220930233
4491,1.059782609,1.220930233
4492,1.059782609,1.220930233
4493,1.097826087,1.11627907
4495,1.097826087,1.11627907
4496,1.054347826,1.034883721
4497,1.293478261,1.465116279
4530,0.891304348,0.895348837
4535,1.336956522,0.965116279
4537,1.336956522,0.965116279
4538,1.336956522,0.965116279
4539,1.336956522,0.965116279
4541,1.336956522,0.965116279
4543,1.336956522,0.965116279
4544,1.336956522,0.965116279
4547,1.02173913,0.837209302
4548,0.891304348,0.895348837
4549,1.336956522,0.965116279
4551,1.336956522,0.965116279
4553,1.336956522,0.965116279
4554,1.336956522,0.965116279
4555,1.336956522,0.965116279
4556,1.336956522,0.965116279
4558,1.336956522,0.965116279
4562,0.891304348,0.895348837
4563,1.02173913,0.837209302
4564,1.336956522,0.965116279
4565,0.891304348,0.895348837
4568,1.336956522,0.965116279
4570,1.336956522,0.965116279
4571,1.336956522,0.965116279
4572,1.336956522,0.965116279
4573,1.336956522,0.965116279
4574,1.02173913,0.837209302
4575,1.336956522,0.965116279
4576,1.336956522,0.965116279
4578,1.336956522,0.965116279
4579,0.891304348,0.895348837
4605,#N/A,1.453488372
4606,1.059782609,1.220930233
4607,#N/A,1.453488372
4609,#N/A,1.453488372
4611,1.059782609,1.220930233
4612,#N/A,1.453488372
4613,#N/A,1.453488372
4614,#N/A,1.453488372
4616,#N/A,1.453488372
4617,#N/A,1.453488372
4619,1.059782609,1.220930233
4622,1.059782609,1.220930233
4623,1.059782609,1.220930233
4624,#N/A,1.453488372
4625,#N/A,1.453488372
4626,1.059782609,1.220930233
4627,#N/A,1.453488372
4628,1.059782609,1.220930233
4629,#N/A,1.453488372
4630,1.059782609,1.220930233
4631,1.059782609,1.220930233
4634,#N/A,1.453488372
4635,#N/A,1.453488372
4637,1.059782609,1.220930233
4640,#N/A,1.453488372
4642,#N/A,1.453488372
4643,1.059782609,1.220930233
4644,#N/A,1.453488372
4645,1.02173913,0.837209302
4646,#N/A,1.453488372
4648,1.059782609,1.220930233
4649,1.059782609,1.220930233
4650,#N/A,1.453488372
4652,1.059782609,1.220930233
4653,#N/A,1.453488372
4654,1.059782609,1.220930233
4655,1.059782609,1.220930233
4657,1.059782609,1.220930233
4658,1.059782609,1.220930233
4660,#N/A,1.453488372
4662,#N/A,1.453488372
4664,#N/A,1.453488372
4666,1.059782609,1.220930233
4667,1.059782609,1.220930233
4668,1.059782609,1.220930233
4669,#N/A,1.453488372
4671,1.059782609,1.220930233
4672,#N/A,1.453488372
4673,#N/A,1.453488372
4674,#N/A,1.453488372
4675,#N/A,1.453488372
4676,#N/A,1.453488372
4677,#N/A,1.453488372
4679,#N/A,1.453488372
4680,1.059782609,1.220930233
4681,#N/A,1.453488372
4683,#N/A,1.453488372
4684,#N/A,1.453488372
4685,#N/A,1.453488372
4686,1.059782609,1.220930233
4691,1.059782609,1.220930233
4693,#N/A,1.453488372
4694,1.059782609,1.220930233
4730,1.293478261,1.465116279
4732,1.293478261,1.465116279
4733,1.293478261,1.465116279
4734,1.293478261,1.465116279
4735,1.293478261,1.465116279
4736,1.293478261,1.465116279
4737,1.293478261,1.465116279
4738,1.293478261,1.465116279
4739,1.293478261,1.465116279
4740,1.293478261,1.465116279
4741,1.293478261,1.465116279
4742,1.293478261,1.465116279
4743,1.293478261,1.465116279
4744,1.293478261,1.465116279
4745,1.293478261,1.465116279
4746,1.293478261,1.465116279
4747,1.293478261,1.465116279
4750,1.293478261,1.465116279
4751,1.293478261,1.465116279
4756,1.293478261,1.465116279
4757,1.293478261,1.465116279
4758,1.293478261,1.465116279
4760,1.293478261,1.465116279
4761,1.293478261,1.465116279
4762,1.293478261,1.465116279
4763,1.293478261,1.465116279
4764,1.293478261,1.465116279
4765,1.097826087,1.11627907
4766,1.293478261,1.465116279
4768,1.293478261,1.465116279
4769,1.293478261,1.465116279
4772,1.293478261,1.465116279
4773,1.293478261,1.465116279
4774,1.293478261,1.465116279
4775,1.293478261,1.465116279
4776,1.293478261,1.465116279
4777,1.097826087,1.11627907
4779,1.293478261,1.465116279
4780,1.293478261,1.465116279
4781,1.293478261,1.465116279
4783,1.293478261,1.465116279
4785,1.293478261,1.465116279
4786,1.293478261,1.465116279
4787,1.293478261,1.465116279
4841,1.02173913,0.837209302
4843,1.02173913,0.837209302
4846,1.02173913,0.837209302
4847,1.02173913,0.837209302
4848,1.054347826,1.034883721
4849,1.054347826,1.034883721
4850,1.054347826,1.034883721
4851,1.02173913,0.837209302
4852,1.336956522,0.965116279
4853,1.02173913,0.837209302
4854,1.02173913,0.837209302
4855,1.02173913,0.837209302
4856,1.02173913,0.837209302
4858,1.02173913,0.837209302
4859,1.02173913,0.837209302
4860,1.02173913,0.837209302
4861,1.02173913,0.837209302
4862,1.02173913,0.837209302
4863,1.02173913,0.837209302
4864,1.02173913,0.837209302
4865,1.02173913,0.837209302
4901,1.043478261,0.988372093
4903,1.043478261,0.988372093
4910,1.043478261,0.988372093
4911,1.391304348,1.151162791
4912,1.391304348,1.151162791
4915,1.054347826,1.034883721
4917,1.043478261,0.988372093
